what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1304351004436
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1304351004482
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1304351004508
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1304351004537
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1304351004586
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1304351004658
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1304351004687
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1304351004700
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1304351004725
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1304351004725
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1304351004769
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1304351004817
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1304351004913
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1304351004934
os,sysinfo,,,"win32",1304351004950
arch,sysinfo,,,"x86_64",1304351004950
ws,sysinfo,,,"win32",1304351004950
locale,sysinfo,,,"et_EE",1304351004950
processors,sysinfo,,,"4",1304351004950
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1304351004950
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1304351004950
java.specification.name,sysinfo,,,"Java Platform API Specification",1304351004950
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304351004950
java.specification.version,sysinfo,,,"1.6",1304351004950
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1304351004950
java.version,sysinfo,,,"1.6.0_17",1304351004950
java.vm.info,sysinfo,,,"mixed mode",1304351004950
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1304351004950
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1304351004950
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304351004950
