what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468502868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468582296
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303468586086
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303468608307
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303468611790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303468615822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303468624629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468625528
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468645070
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1303468682819
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303468691200
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303468693152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303468701180
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303468702560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303468706624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468715191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468723757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468801205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468804890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468846641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468853459
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303468907748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303468928262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303468930491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303468947826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303468970303
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303468971173
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303469036066
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303469037902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303469049904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303469052627
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303469081544
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303469088871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303469091806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303469093965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303469099372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303469100254
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303469124193
