what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464486218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464510806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303464552181
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464554838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464562634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464567056
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464619835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303464635494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464645712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464652066
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464679844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303464729296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464732367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464738591
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464739715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464767987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464779300
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303464783391
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303464783476
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303464786120
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303464786346
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303464806361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464811861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464823551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464826046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464925927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303464942291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464944358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464946482
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303464950269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303464955523
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464956419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464976106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464982811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303464995149
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303465005387
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465007941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465008782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465057692
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465064963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465066411
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465093645
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303465095897
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465097666
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465098796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465110701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465133975
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465134934
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465183321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465189990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465194830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303465211323
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303465213477
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303465244898
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303465254418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303465265876
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303465288153
